sample_i,sample_j,signature_distance,high_mode_distance,high_distance_over_delta_h,sample_i_high_norm,sample_j_high_norm,action_i,action_j,action_agree
4,11286,0.03658533715489957,0.0149159642326206,1.2785060514755944,0.2239067484882523,0.22665802909497587,0,0,True
4,1991,0.03680623526400667,0.01404983653523919,1.2042668346751795,0.2239067484882523,0.2267206777663384,0,0,True
4,46440,0.03775395406349435,0.01645837003722466,1.4107117288467392,0.2239067484882523,0.22585936952885088,0,0,True
4,22566,0.03935913204146027,0.018771623415269383,1.6089897882670339,0.2239067484882523,0.22318803086802605,0,0,True
4,42468,0.039692162076482164,0.01684322476833588,1.4436991438734283,0.2239067484882523,0.22664109652744407,0,0,True
4,11284,0.03972087392012929,0.011716936541063783,1.0043047863942005,0.2239067484882523,0.22134600447186278,0,0,True
4,46439,0.03999636006868664,0.01953192841337979,1.674158524655222,0.2239067484882523,0.22293084634344956,0,0,True
4,6639,0.041344059963554815,0.011717396628293833,1.0043442222830676,0.2239067484882523,0.2284897298735803,0,0,True
4,42466,0.04163818981704626,0.012839353126229575,1.1005115333420588,0.2239067484882523,0.22133796761490598,0,0,True
4,29199,0.04167665385376411,0.015725638788038992,1.347906447097645,0.2239067484882523,0.22178038015911308,0,0,True
4,15258,0.04170642043397271,0.018560467582690553,1.5908907900697868,0.2239067484882523,0.22587560444398136,0,0,True
4,37821,0.04180121636343483,0.012270190928776419,1.0517263993496075,0.2239067484882523,0.2284716615800284,0,0,True
4,39805,0.04265891870109972,0.019557177563451388,1.676322728769533,0.2239067484882523,0.2220730228947985,0,0,True
5,42468,0.023925252142775334,0.011732270350466277,1.0056191076011651,0.22712459111430824,0.22664109652744407,0,0,True
5,33173,0.026728727606472463,0.013192533581188689,1.1307840213881635,0.22712459111430824,0.22670369522540082,0,0,True
5,26539,0.02790807459487585,0.012559299898312467,1.0765070679891415,0.22712459111430824,0.22543890812176628,0,0,True
5,39807,0.03020770888608524,0.014700918232600732,1.2600736117027942,0.22712459111430824,0.2280483171429356,0,0,True
5,35834,0.03056602607090529,0.013638865184231103,1.1690408612783105,0.22712459111430824,0.2253807096821421,0,0,True
5,1991,0.03114204280366847,0.015396167237094357,1.3196661426089449,0.22712459111430824,0.2267206777663384,0,0,True
5,4653,0.031527924423305945,0.014528916124561865,1.2453306334705638,0.22712459111430824,0.2289177476759405,0,0,True
5,33174,0.031890815790147464,0.012407868321426976,1.0635272710136845,0.22712459111430824,0.23039025444315167,0,0,True
5,19905,0.03359894630381689,0.01297167851088136,1.111853663317884,0.22712459111430824,0.22427610326963893,0,0,True
5,8625,0.034580830077354935,0.016902071150038517,1.4487430990573464,0.22712459111430824,0.22806617999548978,0,0,True
5,1992,0.03497017818078145,0.014315637701771793,1.2270496997049851,0.22712459111430824,0.23040886539177594,0,0,True
5,11287,0.03530984160937898,0.014296963626279472,1.2254490711334558,0.22712459111430824,0.23034014790464924,0,0,True
5,35835,0.03552342549988802,0.016664090957779973,1.4283448793251972,0.22712459111430824,0.22889950439389325,0,0,True
5,29201,0.03557229272725962,0.0176101791902161,1.5094378285663959,0.22712459111430824,0.22751787311596292,0,0,True
5,46441,0.036729368527112095,0.01681905724251407,1.4416276500343104,0.22712459111430824,0.2294486401817924,0,0,True
5,42469,0.03857556703727956,0.016261250604330015,1.3938158457587329,0.22712459111430824,0.23032154595878088,0,0,True
5,42467,0.03901730914118325,0.012645975590222295,1.0839363829763817,0.22712459111430824,0.22352592987814918,0,0,True
5,22567,0.03903426876942229,0.019028616948523484,1.6310177163534325,0.22712459111430824,0.2262014926917906,0,0,True
5,46440,0.03984703719868146,0.019308459666862936,1.655004138101208,0.22712459111430824,0.22585936952885088,0,0,True
5,29200,0.03986309883099096,0.016004206769120136,1.3717836060935544,0.22712459111430824,0.22422330067722,0,0,True
5,44453,0.040734931174795465,0.013053661697649705,1.1188807652046904,0.22712459111430824,0.22322195447000573,0,0,True
