sample_i,sample_j,signature_distance,high_mode_distance,high_distance_over_delta_h,sample_i_high_norm,sample_j_high_norm,action_i,action_j,action_agree
2,45501,0.05015209695546145,0.016145513766088727,1.4546522492290261,0.21474431595917085,0.21480534996995115,0,0,True
2,2649,0.050534457204828534,0.030223503466634945,2.7230280766700123,0.21474431595917085,0.2151654144257743,0,0,True
2,3,0.05086750739893021,0.027838993191778835,2.5081923467649956,0.21474431595917085,0.21493717811829485,0,0,True
2,1325,0.050898231104979826,0.031040119606574705,2.7966022299567963,0.21474431595917085,0.21550772340500451,0,0,True
2,13694,0.05263860403373796,0.017475161530194967,1.5744486916811664,0.21474431595917085,0.21489114726129638,0,0,True
2,23414,0.052675494592159644,0.021245166781299805,1.9141124953591468,0.21474431595917085,0.2150554794343983,0,0,True
2,41528,0.05289176662462804,0.0268238459530688,2.4167312613215737,0.21474431595917085,0.21581227246386428,0,0,True
2,34456,0.05373828486479244,0.03247709950690635,2.926068908713388,0.21474431595917085,0.21525520396211228,0,0,True
2,35781,0.054772037987864654,0.01664393693306391,1.4995583693694163,0.21474431595917085,0.21469928261921997,0,0,True
2,33132,0.05510759995064854,0.03346375739058755,3.0149632065666356,0.21474431595917085,0.21560546698589617,0,0,True
2,27838,0.055887350135856405,0.02862258713770307,2.578791320104267,0.21474431595917085,0.21469078695358335,0,0,True
2,16794,0.05652274029352399,0.022365613983633452,2.0150607257239366,0.21474431595917085,0.21503569080673052,0,0,True
3,20767,0.025727040808671407,0.014399523144667456,1.2973448249265718,0.21493717811829485,0.21595626306220428,0,0,True
3,8399,0.02834224374038935,0.011795642387913993,1.062744610005496,0.21493717811829485,0.21475946877028054,0,0,True
3,23414,0.0286112452382396,0.012790294650099097,1.1523591723755857,0.21493717811829485,0.2150554794343983,0,0,True
3,44178,0.029113291349794044,0.011217070933167482,1.0106174197420048,0.21493717811829485,0.21618104428108129,0,0,True
3,19443,0.029578293415795574,0.016011485606417738,1.4425767980077138,0.21493717811829485,0.2153241149626116,0,0,True
3,12371,0.031345695120217454,0.012447569317569561,1.1214808625828694,0.21493717811829485,0.21639976613581954,0,0,True
3,11046,0.03194951787640027,0.018304552481576957,1.649173809159437,0.21493717811829485,0.21457976810504498,0,0,True
3,12370,0.03225632219738305,0.018305818733419056,1.64928789385918,0.21493717811829485,0.21464568924041028,0,0,True
3,22091,0.03243799524181882,0.015529202577311944,1.399124845767752,0.21493717811829485,0.21676827314450975,0,0,True
3,44177,0.034850446700811756,0.020115764953701636,1.8123574857260876,0.21493717811829485,0.21461082838701132,0,0,True
3,34458,0.035021616291980445,0.012896876528847119,1.16196181320164,0.21493717811829485,0.21586339675489494,0,0,True
3,42853,0.035745458564235964,0.020380750341451002,1.8362317083669333,0.21493717811829485,0.21458976012562778,0,0,True
3,2651,0.03629669517932379,0.013312148105710762,1.1993762765675786,0.21493717811829485,0.21606160356752072,0,0,True
3,19442,0.037450420792996555,0.014339310716200872,1.2919199034425355,0.21493717811829485,0.2146131175377023,0,0,True
