bin_key,n,no_op_count,damp_low_band_count,majority_action,minority_fraction,evaluated,fiber_incompatible
0;-50;-11;105;8;31;6;-3;176;6;26;1;21;77;-5;4;-6;-2;33;76;-4;33;0;12;-1;1;23;6;-2;0;-1;6;1;6;1;2;-1;3;1;-2;23;-2;-3;-1;-1;1;2;1;0;-1;2;3;1;3;1;0;0;0;1;2;2;4;0;0;0;11;3;3;3;1;0;-1,1,1,0,no_op,0.0,False,False
0;41;-12;124;-3;-45;-11;-12;162;1;25;-3;20;87;-9;-2;2;29;36;88;-8;35;-1;10;0;2;19;2;1;1;0;-8;-1;-2;1;-3;1;-4;-1;0;22;0;-1;3;1;-2;0;-2;0;0;1;2;0;2;1;-2;0;-1;-1;2;2;4;0;0;0;11;4;4;3;1;1;0,1,1,0,no_op,0.0,False,False
0;44;-9;133;1;-45;-4;-13;163;-1;28;-1;20;89;-8;-2;1;26;38;88;-7;36;0;8;0;2;20;3;0;1;0;-7;0;-2;1;-3;1;-5;0;1;22;0;-1;3;1;-3;0;-2;0;0;1;2;1;2;1;-2;0;-1;0;1;2;3;0;0;0;11;4;4;4;1;0;0,1,1,0,no_op,0.0,False,False
10;44;-9;134;4;-42;-2;-12;165;1;28;4;20;84;-2;-3;1;24;38;83;-8;36;0;8;-1;1;21;6;0;1;2;-8;-1;-3;1;-3;0;-5;-1;0;23;0;0;3;0;-3;0;-2;0;-1;1;2;1;2;2;-2;1;-1;0;1;2;3;0;0;0;11;4;3;4;0;0;0,1,1,0,no_op,0.0,False,False
11;30;-26;127;19;-13;21;1;175;0;6;16;20;84;4;1;9;18;29;79;-5;31;-5;10;-1;1;15;4;-2;-1;11;-1;-4;-1;0;-1;-1;-3;-4;0;26;-2;0;3;0;-2;-1;-2;-1;0;-1;4;1;2;3;-1;2;1;0;1;2;3;-1;0;-1;11;3;3;3;0;0;-2,1,1,0,no_op,0.0,False,False
12;-45;-18;112;13;28;14;-6;174;8;21;-4;20;80;1;7;-6;-6;33;81;-5;34;-1;12;-1;0;23;2;-2;0;2;8;-1;4;0;2;-1;3;0;-1;25;-2;-2;-2;-1;1;1;2;0;0;2;2;1;3;1;0;0;-1;1;2;2;4;0;0;0;12;3;3;3;1;0;-1,1,1,0,no_op,0.0,False,False
12;44;-9;133;4;-41;-2;-12;165;1;28;5;20;83;-1;-2;1;24;37;82;-8;36;0;8;-1;1;21;6;0;1;2;-7;-1;-3;1;-3;0;-5;-1;0;23;0;0;3;0;-3;-1;-2;0;-1;1;3;1;2;2;-2;1;-1;0;1;2;3;0;-1;0;11;4;3;4;0;0;0,1,1,0,no_op,0.0,False,False
12;45;-10;116;-5;-46;-13;-8;162;5;28;-3;20;80;-2;-3;5;28;37;82;-8;34;1;11;0;1;20;2;2;1;2;-9;-2;-2;0;-3;1;-4;0;-1;22;0;1;3;1;-2;-1;-2;0;0;1;2;0;3;2;-2;1;-1;0;2;2;4;0;0;0;11;4;3;3;1;1;0,1,1,0,no_op,0.0,False,False
13;44;-18;124;-25;-15;-22;7;174;9;16;-13;15;84;-3;-7;2;18;31;87;-3;40;-2;9;1;2;21;3;4;-1;-3;-5;3;0;1;-1;0;-3;-1;-1;25;0;1;3;1;-2;0;-3;-1;-1;0;0;0;3;1;-1;1;1;1;2;2;4;0;0;-1;12;3;3;3;1;1;-1,1,1,0,no_op,0.0,False,False
14;28;-25;126;22;-10;19;-4;175;0;6;16;19;79;9;5;11;19;31;78;-6;29;-6;12;-1;1;16;4;-2;-1;11;1;-4;-1;0;-1;-1;-3;-4;-1;26;-3;0;3;0;-2;-1;-2;0;-1;-1;3;0;2;3;0;2;0;0;1;1;3;-1;0;-1;12;3;3;3;0;0;-2,1,1,0,no_op,0.0,False,False
14;45;-9;133;5;-40;-2;-12;165;1;27;6;20;82;1;-2;1;24;37;81;-7;35;0;9;-1;1;21;7;0;1;3;-7;-2;-3;0;-3;0;-5;0;0;23;0;0;3;0;-3;-1;-2;0;-1;1;3;1;2;2;-2;1;-1;0;2;2;3;0;-1;0;11;4;3;4;0;0;0,1,1,0,no_op,0.0,False,False
15;-43;-20;114;14;27;17;-7;174;8;18;-5;20;81;2;7;-5;-6;32;83;-6;35;-2;12;-1;0;22;2;-2;0;2;8;-1;4;0;1;-1;3;-1;-1;26;-1;-1;-2;-1;1;1;2;0;0;2;1;0;3;2;0;0;-1;1;2;2;4;0;0;-1;12;3;3;3;1;0;0,1,1,0,no_op,0.0,False,False
15;45;-10;115;-6;-46;-13;-8;163;6;29;-3;20;79;0;-3;6;27;37;81;-7;33;1;12;0;2;21;3;2;1;3;-9;-2;-2;0;-3;1;-4;0;-1;22;0;1;3;1;-2;-1;-1;0;0;1;2;0;3;2;-2;1;-1;0;2;2;4;0;0;0;11;4;3;4;1;1;0,1,1,0,no_op,0.0,False,False
15;45;-9;133;5;-39;-2;-11;166;2;27;6;20;81;2;-2;1;23;37;80;-7;35;0;9;-1;1;21;7;0;1;3;-7;-2;-3;0;-3;0;-5;0;0;23;0;0;3;0;-3;-1;-2;0;-1;1;3;1;2;2;-1;1;-1;0;2;2;3;0;-1;0;11;4;3;4;0;0;0,1,1,0,no_op,0.0,False,False
17;45;-8;132;6;-38;-2;-11;166;2;27;7;20;80;3;-2;1;23;37;79;-7;35;0;9;-1;1;20;7;0;1;3;-7;-2;-2;0;-3;0;-5;0;0;23;0;0;3;0;-2;-1;-2;0;-1;1;3;1;2;2;-1;1;-1;0;2;2;3;0;-1;0;11;4;3;4;0;0;0,1,1,0,no_op,0.0,False,False
18;-40;-21;118;14;26;20;-7;173;7;16;-6;19;81;2;6;-4;-6;32;84;-6;36;-3;11;-1;0;21;2;-2;0;3;8;-1;3;0;1;-1;3;-1;-1;27;-1;-1;-3;-1;1;0;3;0;0;2;1;0;3;2;0;0;-1;1;2;2;4;0;0;-1;12;3;3;3;1;0;0,1,1,0,no_op,0.0,False,False
18;30;-22;125;25;-6;18;-8;172;-2;6;14;18;75;12;8;12;20;33;75;-5;29;-5;14;-1;1;17;4;-3;-1;9;2;-4;-1;1;-1;-1;-2;-2;0;25;-3;0;3;0;-2;-2;-2;-1;-1;0;2;0;2;2;0;1;0;0;1;1;3;0;0;-1;11;3;4;3;0;0;-1,1,1,0,no_op,0.0,False,False
18;45;-17;119;-24;-16;-18;7;176;9;19;-13;15;83;-2;-8;3;17;32;85;-3;38;-1;9;1;2;22;3;3;-1;-2;-6;3;-2;0;-2;0;-3;-1;-2;25;-1;1;3;1;-2;-1;-2;-1;-1;1;1;1;3;1;-1;1;1;1;2;2;4;0;0;0;12;3;2;3;1;1;-1,1,1,0,no_op,0.0,False,False
19;46;-8;131;7;-37;-2;-10;167;2;26;8;20;79;4;-2;1;23;37;78;-7;35;0;9;-1;1;20;8;0;0;4;-6;-2;-2;0;-3;0;-5;0;0;23;-1;1;3;0;-2;-1;-2;0;-1;1;3;1;2;2;-1;1;-1;0;2;2;3;0;-1;0;11;4;3;4;0;0;0,1,1,0,no_op,0.0,False,False
19;46;-9;113;-6;-46;-12;-8;164;7;30;-3;20;77;3;-3;6;26;37;79;-7;33;2;12;0;2;21;4;2;1;3;-8;-2;-2;0;-3;1;-4;1;-2;22;0;1;3;1;-2;-1;-1;0;-1;1;2;0;3;2;-2;1;-1;0;2;2;4;0;0;0;11;4;2;4;1;1;0,1,1,0,no_op,0.0,False,False
1;27;-22;145;-27;-4;-30;-5;169;5;1;-11;18;93;-14;9;-13;19;32;95;-4;43;-6;0;1;0;15;9;4;-2;-6;2;2;0;0;-1;1;-3;-1;0;25;3;-1;3;0;-2;2;-2;-1;0;-1;2;0;3;1;0;0;0;0;2;1;4;0;-1;-1;11;3;3;3;1;1;-1,1,1,0,no_op,0.0,False,False
1;42;-12;123;-3;-45;-11;-12;162;2;25;-3;20;86;-8;-3;2;29;36;87;-8;34;-1;10;0;1;19;1;1;1;1;-8;-1;-2;1;-3;2;-4;-1;0;22;0;0;3;1;-2;0;-2;0;0;1;2;0;2;1;-2;0;-1;-1;2;2;4;0;0;0;11;4;3;3;1;1;0,1,1,0,no_op,0.0,False,False
1;43;-19;140;20;-15;15;6;176;-6;16;10;16;86;-4;-9;0;17;32;83;-3;33;-2;7;-1;2;23;6;-2;-1;5;-6;-4;-2;1;-1;0;-3;-1;1;26;0;-2;3;0;-2;0;-3;0;0;1;4;1;2;2;-2;0;0;1;1;2;3;0;0;-1;11;3;4;3;0;0;-1,1,1,0,no_op,0.0,False,False
1;44;-9;134;1;-45;-4;-13;164;0;28;0;20;88;-8;-2;1;26;38;88;-7;36;0;8;0;2;20;3;0;1;0;-8;0;-2;1;-3;1;-5;0;1;22;0;-1;3;0;-3;0;-2;0;0;1;2;1;2;1;-2;0;-1;0;1;2;3;0;0;0;11;4;4;4;1;0;0,1,1,0,no_op,0.0,False,False
20;-23;-27;129;13;17;23;-2;176;1;8;-11;21;84;11;-1;5;-8;28;86;-7;37;-6;8;-1;0;13;4;-2;1;11;3;0;4;0;1;-2;2;-4;0;28;1;0;-2;-2;1;-1;2;-1;0;0;1;0;3;3;0;1;-2;1;2;1;4;-1;-1;-2;11;3;3;2;1;-1;0,1,1,0,no_op,0.0,False,False
20;-26;-27;128;11;20;24;-6;174;2;9;-11;22;82;6;0;4;-6;27;86;-5;36;-5;9;-1;0;13;3;-2;0;9;6;1;3;0;1;-2;2;-2;-1;27;0;1;-2;-2;1;-1;2;-1;0;1;0;0;3;3;0;1;-3;1;2;1;4;-1;0;-2;12;3;3;3;1;-1;0,1,1,0,no_op,0.0,False,False
20;-37;-22;121;13;25;22;-7;172;7;14;-7;19;81;1;5;-2;-6;30;85;-6;36;-4;11;0;0;19;1;-2;0;4;7;0;2;0;1;-1;3;-1;-1;27;0;-1;-3;-1;1;0;2;0;0;2;1;0;3;2;0;0;-1;1;2;1;4;0;0;-1;12;3;3;3;1;0;0,1,1,0,no_op,0.0,False,False
20;46;-8;131;7;-35;-1;-9;167;2;25;8;20;79;5;-1;1;23;36;77;-6;35;0;10;-1;1;20;8;0;0;4;-6;-3;-2;0;-3;0;-5;0;0;23;-1;1;3;0;-2;-1;-2;0;-1;0;3;1;2;2;-1;1;-1;0;2;2;3;0;-1;0;11;4;3;4;0;0;0,1,1,0,no_op,0.0,False,False
21;-23;-26;129;18;14;22;3;175;2;8;-10;18;88;15;-3;6;-9;31;87;-7;39;-8;6;-1;0;15;5;-2;1;10;1;-1;4;1;1;-2;1;-3;0;28;1;0;-2;-1;1;0;2;0;0;0;2;0;2;3;0;1;-1;1;2;1;4;0;-1;-2;11;3;3;2;1;-1;0,1,1,0,no_op,0.0,False,False
21;-30;-25;126;11;22;24;-7;172;4;10;-10;21;81;2;2;2;-5;28;86;-5;36;-5;10;-1;0;15;2;-2;0;7;7;1;1;1;1;-1;2;-1;-1;26;1;0;-2;-1;1;-1;2;-1;0;1;0;0;3;2;0;1;-2;0;2;1;4;0;0;-1;12;3;3;3;1;-1;0,1,1,0,no_op,0.0,False,False
21;-34;-24;124;12;24;24;-7;172;6;12;-9;20;81;1;3;0;-6;29;86;-6;37;-4;11;0;0;17;1;-2;0;5;7;0;1;1;1;-1;2;-1;-1;27;1;0;-3;-1;1;-1;2;-1;0;1;1;0;3;2;0;0;-2;1;2;1;4;0;0;-1;12;3;3;3;1;0;0,1,1,0,no_op,0.0,False,False
22;47;-8;130;8;-33;-1;-9;168;2;24;9;20;78;6;-1;1;23;36;77;-6;35;0;10;-1;1;20;8;0;0;4;-5;-3;-2;0;-3;0;-5;0;0;23;-1;1;3;0;-2;-1;-2;0;-1;0;3;1;2;2;-1;1;-1;0;2;2;3;0;-1;0;11;4;3;4;0;0;0,1,1,0,no_op,0.0,False,False
23;46;-7;112;-6;-46;-11;-8;165;7;30;-2;19;76;5;-3;7;26;37;78;-6;33;2;12;0;2;21;5;3;1;4;-8;-2;-2;-1;-3;1;-4;1;-2;22;0;2;2;1;-2;-1;-1;0;-1;1;3;0;3;2;-2;1;-1;0;3;2;4;0;-1;0;11;4;2;4;1;1;0,1,1,0,no_op,0.0,False,False
24;46;-15;115;-21;-17;-13;6;178;8;22;-11;15;81;0;-9;4;16;33;82;-3;37;-1;9;1;1;24;4;3;-1;-1;-6;3;-3;0;-2;0;-3;-1;-2;24;-1;2;3;1;-2;-1;-2;-1;-1;1;1;1;3;2;-1;1;0;1;2;2;4;0;-1;0;12;3;2;3;1;1;0,1,1,0,no_op,0.0,False,False
24;47;-8;129;8;-32;0;-8;169;2;23;9;20;77;8;-1;1;23;36;76;-6;34;0;10;-2;1;19;8;0;0;4;-5;-3;-2;0;-2;0;-4;0;0;23;-1;1;3;0;-2;-2;-2;0;-1;0;3;1;2;2;-1;1;-1;0;2;2;3;0;-1;0;11;4;3;4;0;0;0,1,1,0,no_op,0.0,False,False
25;34;-18;125;28;-2;19;-12;168;-4;6;10;18;71;14;10;12;20;34;71;-3;30;-3;15;-3;1;18;4;-3;-1;6;2;-3;0;2;-2;0;-2;-1;0;24;-2;1;3;0;-2;-2;-2;-1;0;0;2;0;2;2;-1;1;0;0;1;1;3;0;1;-1;11;3;3;3;0;0;-1,1,1,0,no_op,0.0,False,False
25;47;-8;128;9;-30;1;-7;169;2;22;9;20;76;9;0;1;23;36;75;-5;34;0;11;-2;1;19;8;0;0;5;-5;-3;-1;0;-2;0;-4;0;0;23;-1;1;3;0;-2;-2;-1;0;-1;0;3;1;2;2;0;1;-1;0;2;2;3;0;-1;0;11;4;3;4;0;0;0,1,1,0,no_op,0.0,False,False
26;-26;-22;130;23;11;22;7;172;4;8;-8;15;91;18;-3;6;-10;33;89;-6;39;-7;4;-2;1;17;6;-3;0;8;1;-1;3;2;1;-2;1;-1;0;26;1;-1;-2;-1;1;-1;2;-1;0;0;2;0;2;2;0;1;-1;0;2;1;4;0;-1;-1;11;3;3;3;1;0;0,1,1,0,no_op,0.0,False,False
28;46;-6;111;-5;-45;-10;-8;166;8;31;-1;19;74;8;-3;7;25;36;76;-6;33;3;12;-1;2;21;6;3;1;5;-7;-2;-2;-1;-3;1;-4;1;-2;22;0;2;2;1;-2;-1;-1;0;-1;1;3;1;3;3;-1;0;-1;0;3;2;4;0;-1;0;11;3;2;4;1;1;0,1,1,0,no_op,0.0,False,False
29;47;-13;111;-19;-18;-9;5;179;6;25;-9;16;79;4;-9;4;14;33;80;-3;36;-1;10;1;1;25;6;3;-1;1;-6;2;-4;0;-2;1;-3;0;-2;23;-2;2;2;1;-2;-2;-2;-1;-1;2;2;1;3;2;-1;2;0;1;2;2;4;0;-1;0;12;3;2;3;1;1;0,1,1,0,no_op,0.0,False,False
2;44;-9;134;2;-45;-3;-13;164;0;28;0;20;88;-7;-2;1;26;38;87;-7;36;0;8;0;1;20;4;0;1;1;-8;0;-2;1;-3;1;-5;0;1;22;0;-1;3;0;-3;0;-2;0;0;1;2;1;2;1;-2;1;-1;0;1;2;3;0;0;0;11;4;4;4;1;0;0,1,1,0,no_op,0.0,False,False
32;-31;-16;131;26;8;22;10;168;6;7;-5;15;94;19;-3;6;-9;34;93;-2;38;-6;4;-3;0;17;6;-3;0;6;0;-1;3;3;2;-1;2;0;0;25;1;0;-2;-1;1;-2;2;-1;-1;0;3;0;2;1;0;1;0;0;2;1;4;0;-1;-1;11;3;3;3;1;0;0,1,1,0,no_op,0.0,False,False
32;39;-12;123;29;1;21;-13;167;-4;6;6;20;69;14;10;11;20;33;67;0;32;-1;14;-5;1;19;3;-3;-1;5;1;-2;0;2;-3;0;-3;0;1;23;-1;2;2;0;-1;-2;-1;-1;0;0;2;0;2;2;-1;0;-1;0;1;2;3;0;0;-1;11;3;3;3;0;0;-1,1,1,0,no_op,0.0,False,False
33;46;-5;110;-5;-44;-8;-8;167;8;31;0;18;72;11;-2;7;24;35;74;-5;33;3;11;-1;2;21;7;3;0;5;-6;-3;-1;-1;-3;1;-4;1;-2;22;0;2;2;1;-2;-1;-1;0;-1;1;3;1;3;3;-1;0;-1;0;3;2;4;0;-1;0;11;3;2;4;1;1;0,1,1,0,no_op,0.0,False,False
35;47;-10;108;-15;-18;-5;3;180;5;26;-6;16;77;8;-8;4;12;32;78;-2;35;-1;10;0;1;24;8;3;-1;3;-5;0;-5;0;-2;1;-3;0;-2;23;-1;3;2;1;-2;-2;-1;-1;-1;2;2;1;3;3;-1;1;-1;1;2;2;4;0;-1;0;11;2;2;3;1;1;-1,1,1,0,no_op,0.0,False,False
38;45;-3;109;-4;-43;-7;-9;169;8;30;1;18;70;14;-1;7;23;35;72;-4;33;4;11;-1;2;20;7;2;0;6;-5;-3;-1;-2;-3;1;-4;2;-2;22;0;2;1;1;-2;-1;-1;0;-1;0;3;1;3;3;0;0;-1;0;3;2;4;0;-1;0;11;3;2;4;1;1;0,1,1,0,no_op,0.0,False,False
39;-36;-10;134;28;7;25;11;167;7;6;-2;17;95;18;-1;5;-9;34;97;1;38;-3;4;-5;-1;18;6;-3;1;4;0;-1;2;2;3;-1;2;1;0;24;0;2;-2;0;1;-2;1;-1;-1;0;3;0;3;1;0;1;0;0;2;2;4;0;0;0;12;3;3;3;1;0;0,1,1,0,no_op,0.0,False,False
39;43;-6;121;28;3;24;-13;168;-4;5;2;22;68;15;9;11;20;32;64;2;33;0;13;-5;2;19;3;-2;-2;3;0;-1;0;1;-3;0;-3;1;1;23;-1;3;1;0;-1;-2;0;-1;-1;0;2;0;1;1;-1;0;-1;0;1;2;3;0;0;-1;11;3;3;3;0;0;0,1,1,0,no_op,0.0,False,False
3;42;-12;122;-3;-45;-12;-11;162;2;25;-3;20;85;-7;-3;3;29;36;86;-8;34;-1;10;0;1;19;1;1;1;1;-9;-1;-2;1;-3;2;-4;0;0;22;0;0;3;1;-2;0;-2;0;0;1;2;0;2;1;-2;0;-1;-1;2;2;4;0;0;0;11;4;3;3;1;1;0,1,1,0,no_op,0.0,False,False
3;44;-9;134;2;-44;-3;-13;164;0;28;1;20;87;-6;-3;1;26;38;87;-8;36;0;8;0;1;20;4;0;1;1;-8;0;-2;1;-3;1;-5;0;1;22;0;-1;3;0;-3;0;-2;0;0;1;2;1;2;1;-2;1;-1;0;1;2;3;0;0;0;11;4;4;4;1;0;0,1,1,0,no_op,0.0,False,False
40;47;-8;106;-12;-18;-1;0;181;4;26;-1;17;75;11;-6;2;10;31;76;-1;34;-1;11;0;1;23;10;2;-1;4;-3;-2;-4;-1;-2;1;-3;1;-2;22;-1;3;1;1;-2;-2;-1;-1;-1;1;3;1;3;3;0;1;-1;1;2;2;4;0;-1;0;11;2;3;3;1;1;-1,1,1,0,no_op,0.0,False,False
44;44;-2;109;-3;-41;-5;-11;171;8;28;3;17;68;17;0;7;22;33;70;-2;33;4;11;-1;3;19;8;2;0;6;-3;-3;0;-2;-3;0;-4;2;-2;22;0;3;1;1;-2;-1;0;0;-1;0;3;1;3;2;0;0;-1;0;3;2;4;1;-1;0;11;2;2;4;1;1;0,1,1,0,no_op,0.0,False,False
45;46;-1;117;25;4;28;-11;170;-4;4;-2;23;67;15;7;10;22;31;62;4;34;2;11;-5;2;18;3;-1;-3;2;0;-1;0;0;-2;0;-3;1;1;22;0;4;0;0;-1;-2;0;-1;-1;0;2;0;1;1;-1;0;-1;0;1;3;2;0;0;0;11;2;2;3;0;0;0,1,1,0,no_op,0.0,False,False
45;47;-5;105;-9;-17;2;-4;180;3;23;3;17;73;14;-3;-1;10;29;74;0;33;0;12;0;1;21;11;2;-2;4;-1;-3;-3;-1;-1;1;-3;1;-1;22;-1;3;1;1;-2;-2;0;-1;-1;1;3;1;2;3;0;1;0;1;2;2;3;0;0;0;11;2;3;3;1;1;-1,1,1,0,no_op,0.0,False,False
46;-40;-4;138;27;6;27;9;168;6;4;1;19;95;16;1;5;-9;34;99;3;39;-1;5;-5;-2;17;6;-2;2;2;0;-1;2;0;3;-1;3;1;0;23;0;3;-1;0;1;-2;1;-1;-1;0;2;0;3;1;-1;1;0;0;2;2;4;0;0;0;12;3;4;3;1;0;0,1,1,0,no_op,0.0,False,False
46;16;-19;122;0;-8;13;-12;176;0;2;-11;20;76;15;3;7;19;27;76;-3;32;-5;12;0;1;15;7;0;0;5;1;1;-5;0;-1;-2;-1;-2;-2;24;-1;3;0;-1;-2;-2;0;-1;-1;0;2;1;2;2;0;1;0;1;2;1;3;0;-1;0;11;2;3;2;0;0;-2,1,1,0,no_op,0.0,False,False
46;18;-18;121;4;-8;9;-15;177;3;2;-10;18;76;16;4;7;21;29;73;-3;31;-4;13;0;1;16;6;0;0;4;1;-1;-4;0;-1;-2;-1;-1;-3;23;0;3;0;-1;-2;-2;0;-1;-1;0;2;1;2;2;0;1;0;1;2;1;3;0;-1;0;11;3;3;2;0;0;-2,1,1,0,no_op,0.0,False,False
48;14;-19;123;-2;-7;17;-9;174;0;2;-11;20;76;15;2;5;17;27;78;-2;33;-5;11;0;1;14;8;0;-1;4;1;3;-5;0;-1;-2;-1;-2;-2;24;-1;3;0;-1;-2;-2;0;-1;-1;0;1;1;2;3;0;1;1;1;2;1;3;0;-1;0;11;2;3;2;0;0;-2,1,1,0,no_op,0.0,False,False
48;22;-15;119;6;-9;6;-17;177;5;2;-9;17;74;15;5;7;22;30;71;-2;30;-2;12;0;2;17;5;-1;1;3;1;-1;-3;-1;-1;-2;-2;-1;-2;22;0;3;0;-1;-2;-2;0;-1;-1;0;3;1;2;2;0;1;0;0;2;1;3;0;-1;0;11;3;3;3;0;0;-2,1,1,0,no_op,0.0,False,False
48;42;-1;110;-1;-38;-3;-13;172;7;25;4;17;67;19;2;6;21;32;68;-1;33;4;10;-1;3;18;8;1;0;5;-2;-3;0;-3;-2;0;-4;2;-1;22;0;3;1;1;-2;-1;0;0;-1;-1;3;1;3;2;0;0;-1;1;3;2;3;1;-1;0;11;2;2;4;0;1;0,1,1,0,no_op,0.0,False,False
49;46;-3;106;-6;-16;3;-9;180;2;19;6;17;71;16;0;-3;11;27;73;1;33;1;13;-1;1;19;11;1;-2;4;0;-4;-1;-1;-1;0;-3;1;-1;22;-1;3;0;1;-2;-2;0;-1;-1;0;3;1;2;2;1;1;0;1;2;2;3;0;0;0;11;2;3;3;1;1;-1,1,1,0,no_op,0.0,False,False
4;-49;-14;107;10;30;8;-4;176;7;25;-1;21;78;-3;6;-7;-3;33;78;-4;33;-1;12;-1;1;24;5;-2;0;0;7;0;6;1;2;-1;3;1;-2;24;-2;-2;-2;-1;1;2;1;0;-1;2;3;1;3;1;0;0;0;1;2;2;4;0;0;0;11;3;3;3;1;0;-1,1,1,0,no_op,0.0,False,False
4;28;-24;144;-24;-8;-31;-1;171;4;2;-14;19;90;-11;5;-12;19;30;92;-4;43;-7;2;0;1;14;8;3;-2;-8;2;2;0;1;-1;1;-3;-2;0;26;3;-1;3;1;-2;1;-2;-1;0;-1;1;0;3;0;0;-1;0;0;2;2;4;0;-1;-1;11;3;3;3;1;1;-1,1,1,0,no_op,0.0,False,False
4;31;-24;141;-22;-10;-32;3;172;5;3;-16;19;87;-7;1;-9;19;28;91;-3;42;-6;4;0;1;14;7;3;-2;-8;0;2;0;1;-1;1;-3;-2;0;26;3;-1;3;1;-2;1;-2;-1;0;-2;1;0;3;0;-1;-1;1;0;2;2;4;0;-1;-1;11;3;3;3;1;1;-1,1,1,0,no_op,0.0,False,False
4;43;-12;120;-4;-45;-13;-10;162;3;26;-3;21;84;-6;-3;3;29;37;85;-8;34;0;11;0;1;19;2;1;1;1;-9;-1;-2;0;-3;2;-4;0;0;22;0;0;3;1;-2;-1;-2;0;0;1;2;0;3;1;-2;0;-1;-1;2;2;4;0;0;0;11;4;3;3;1;1;0,1,1,0,no_op,0.0,False,False
50;-10;-15;133;14;9;47;-1;165;2;-11;-2;13;87;21;1;-1;-1;28;88;-2;36;-9;7;-1;0;18;3;-3;1;5;0;8;2;1;0;-3;1;0;0;25;1;3;-1;-2;0;-3;0;-1;0;0;3;0;2;1;-1;-1;-1;1;2;0;4;1;0;-1;11;3;3;2;1;0;0,1,1,0,no_op,0.0,False,False
50;-11;-15;133;13;10;46;-1;165;2;-10;-2;14;87;21;1;-1;-2;27;88;-2;36;-9;7;-1;0;18;3;-3;1;5;0;8;2;1;0;-3;1;0;1;25;1;4;-1;-2;0;-3;0;-1;0;0;3;0;2;1;-1;-1;-1;1;2;0;4;1;0;-1;11;3;3;2;1;0;0,1,1,0,no_op,0.0,False,False
50;-7;-13;134;17;8;47;-1;165;1;-13;-2;13;86;19;1;-1;0;29;87;-1;36;-9;7;-1;0;19;4;-3;1;5;0;7;2;2;1;-3;1;0;0;25;1;3;-1;-1;0;-3;0;-1;0;0;3;0;2;1;0;-1;-1;1;2;0;4;0;0;-1;11;3;3;2;1;0;0,1,1,0,no_op,0.0,False,False
50;-9;-14;134;16;9;47;-1;165;2;-12;-2;13;86;20;1;-1;-1;29;87;-1;36;-9;7;-1;0;18;4;-3;1;5;0;7;2;1;1;-3;1;0;0;25;1;3;-1;-2;0;-3;0;-1;0;0;3;0;2;1;-1;-1;-1;1;2;0;4;0;0;-1;11;3;3;2;1;0;0,1,1,0,no_op,0.0,False,False
50;2;-20;131;-1;-14;19;-22;173;3;2;-20;16;77;16;7;2;13;29;80;-4;33;-5;13;-1;1;17;6;-1;0;3;3;2;-7;-1;-2;-3;-1;-2;-1;25;1;3;0;-2;-1;-2;0;-1;-1;1;1;0;2;2;0;0;1;1;2;1;3;0;0;0;11;2;2;2;0;-1;-1,1,1,0,no_op,0.0,False,False
50;46;2;114;22;4;31;-8;173;-3;0;-6;23;66;14;6;9;23;31;63;5;34;2;11;-4;2;17;4;-1;-4;1;0;-1;0;-1;-1;0;-3;1;1;22;0;4;0;0;-1;-2;1;-1;-1;1;2;1;1;1;-1;1;-1;0;1;3;2;-1;0;0;11;2;3;3;0;0;0,1,1,0,no_op,0.0,False,False
50;6;-19;129;2;-14;16;-24;171;4;3;-18;15;75;17;9;5;17;30;76;-4;31;-5;13;0;1;17;5;-1;0;3;3;0;-6;-1;-3;-3;-1;-2;-2;25;0;3;0;-2;-2;-2;0;-1;-1;0;2;0;3;2;0;1;0;0;2;1;3;0;0;0;10;3;2;2;0;0;-2,1,1,0,no_op,0.0,False,False
51;12;-16;128;5;-15;12;-26;169;5;5;-14;15;71;17;10;7;19;29;73;-3;30;-3;12;0;2;17;5;-2;1;3;2;-1;-5;-1;-3;-3;-1;-1;-1;24;1;3;0;-2;-2;-2;0;0;-1;0;2;0;3;2;0;1;0;0;2;1;3;0;0;0;10;3;3;2;0;0;-2,1,1,0,no_op,0.0,False,False
51;14;-18;124;-3;-6;21;-7;172;1;1;-11;18;76;15;1;3;15;26;79;-2;33;-5;10;0;1;15;9;-1;-1;3;1;4;-4;0;-1;-2;-2;-2;-2;23;-1;3;0;-1;-2;-2;0;-1;-1;0;1;1;2;2;0;1;1;1;2;1;3;0;-1;0;11;2;3;2;0;0;-2,1,1,0,no_op,0.0,False,False
51;27;-11;118;7;-10;3;-19;175;7;2;-6;16;71;14;6;5;22;30;72;-1;30;1;11;0;3;17;5;-2;1;3;1;-1;-2;-1;-1;-2;-2;0;-2;22;0;3;0;0;-2;-1;0;0;-1;0;3;1;2;1;0;0;-1;0;2;1;3;0;0;0;11;2;3;3;0;1;-2,1,1,0,no_op,0.0,False,False
52;-12;-15;133;11;10;46;-2;165;2;-10;-2;14;87;21;1;-2;-3;27;88;-2;36;-8;8;-1;0;18;3;-2;0;4;1;8;2;1;0;-3;1;0;1;24;1;4;-1;-2;0;-3;0;-1;0;0;3;0;2;1;-1;-1;-1;1;2;0;4;1;0;0;11;3;3;2;1;0;0,1,1,0,no_op,0.0,False,False
