sample_i,sample_j,signature_distance,high_mode_distance,high_distance_over_delta_h,sample_i_high_norm,sample_j_high_norm
52,53,0.06316136520078339,0.06430047060575307,2.5780495125323184,0.44133172416597366,0.45236303117888965
52,50,0.12507655884816735,0.13280838188226976,5.324791264298424,0.44133172416597366,0.4355808714838884
52,54,0.12707548189795764,0.1263480221474053,5.065770963072812,0.44133172416597366,0.46724519771016837
53,52,0.06316136520078339,0.06430047060575307,2.5780495125323184,0.45236303117888965,0.44133172416597366
53,54,0.06432282377148127,0.06229759089477605,2.497746475650918,0.45236303117888965,0.46724519771016837
53,51,0.12535736285063348,0.12998092633053324,5.211427857496096,0.45236303117888965,0.43543220721790876
53,55,0.12988539864900345,0.12203970379751354,4.893034155439266,0.45236303117888965,0.48454851512771235
54,53,0.06432282377148127,0.06229759089477605,2.497746475650918,0.46724519771016837,0.45236303117888965
54,55,0.065933250268651,0.05999728289464712,2.4055184116486,0.46724519771016837,0.48454851512771235
54,52,0.12707548189795764,0.1263480221474053,5.065770963072812,0.46724519771016837,0.44133172416597366
54,56,0.13339363617170744,0.11722050093168888,4.699814051729449,0.46724519771016837,0.5028686102734768
55,54,0.065933250268651,0.05999728289464712,2.4055184116486,0.48454851512771235,0.46724519771016837
55,56,0.06779353656647198,0.057490960939581934,2.30503046756928,0.48454851512771235,0.5028686102734768
55,53,0.12988539864900345,0.12203970379751354,4.893034155439266,0.48454851512771235,0.45236303117888965
55,57,0.13720965658333908,0.11209324809307576,4.494243057354272,0.48454851512771235,0.5209356119820656
56,55,0.06779353656647198,0.057490960939581934,2.30503046756928,0.5028686102734768,0.48454851512771235
56,57,0.0697156728440914,0.05489007592912058,2.2007511322828512,0.5028686102734768,0.5209356119820656
56,54,0.13339363617170744,0.11722050093168888,4.699814051729449,0.5028686102734768,0.46724519771016837
56,58,0.1409792514938623,0.1069004272600905,4.286043193635894,0.5028686102734768,0.5376669443043017
57,56,0.0697156728440914,0.05489007592912058,2.2007511322828512,0.5209356119820656,0.5028686102734768
57,58,0.07153501966884411,0.0523250477761414,2.0979094342809086,0.5209356119820656,0.5376669443043017
57,55,0.13720965658333908,0.11209324809307576,4.494243057354272,0.5209356119820656,0.48454851512771235
57,59,0.1444013787131564,0.10191817170869127,4.086285689925696,0.5209356119820656,0.5521830814400038
58,57,0.07153501966884411,0.0523250477761414,2.0979094342809086,0.5376669443043017,0.5209356119820656
58,59,0.07311548226312407,0.049940046335242544,2.002285689319576,0.5376669443043017,0.5521830814400038
58,56,0.1409792514938623,0.1069004272600905,4.286043193635894,0.5376669443043017,0.5028686102734768
58,60,0.1472335697987947,0.0974421533206844,3.90682515231877,0.5376669443043017,0.5638035995115342
59,58,0.07311548226312407,0.049940046335242544,2.002285689319576,0.5521830814400038,0.5376669443043017
59,60,0.07435034713209927,0.04788379012440598,1.919842586305732,0.5521830814400038,0.5638035995115342
59,57,0.1444013787131564,0.10191817170869127,4.086285689925696,0.5521830814400038,0.5209356119820656
59,61,0.1492910896282454,0.09376480543081966,3.75938634128728,0.5521830814400038,0.5720351108470585
60,59,0.07435034713209927,0.04788379012440598,1.919842586305732,0.5638035995115342,0.5521830814400038
60,61,0.07516102139179513,0.04629561061266304,1.8561664517846206,0.5638035995115342,0.5720351108470585
60,58,0.1472335697987947,0.0974421533206844,3.90682515231877,0.5638035995115342,0.5376669443043017
60,62,0.15044349723118708,0.0911418753038374,3.65422313374665,0.5638035995115342,0.5765574708461759
61,60,0.07516102139179513,0.04629561061266304,1.8561664517846206,0.5720351108470585,0.5638035995115342
61,62,0.07549509059447294,0.045286228704031026,1.815696506339542,0.5720351108470585,0.5765574708461759
61,59,0.1492910896282454,0.09376480543081966,3.75938634128728,0.5720351108470585,0.5521830814400038
61,63,0.15061075709995606,0.08975082897175636,3.5984508153709505,0.5720351108470585,0.5772111491168354
62,63,0.0753244876536273,0.044917013682575724,1.800893277107853,0.5765574708461759,0.5772111491168354
62,61,0.07549509059447294,0.045286228704031026,1.815696506339542,0.5765574708461759,0.5720351108470585
62,64,0.14976003328419343,0.08965349809844103,3.594548451855706,0.5765574708461759,0.5739866744651086
62,60,0.15044349723118708,0.0911418753038374,3.65422313374665,0.5765574708461759,0.5638035995115342
63,64,0.0746441630623795,0.04518560316452175,1.8116620471725047,0.5772111491168354,0.5739866744651086
63,62,0.0753244876536273,0.044917013682575724,1.800893277107853,0.5772111491168354,0.5765574708461759
63,65,0.14790363729103695,0.09077896709390655,3.63967276848661,0.5772111491168354,0.5670160035349452
63,61,0.15061075709995606,0.08975082897175636,3.5984508153709505,0.5772111491168354,0.5720351108470585
64,65,0.0734713690596616,0.04602448658321197,1.8452960621066392,0.5739866744651086,0.5670160035349452
64,63,0.0746441630623795,0.04518560316452175,1.8116620471725047,0.5739866744651086,0.5772111491168354
64,66,0.1450981624965329,0.09293561280061272,3.726140866783565,0.5739866744651086,0.5565651176133725
64,62,0.14976003328419343,0.08965349809844103,3.594548451855706,0.5739866744651086,0.5765574708461759
65,66,0.07184549397511304,0.04731389662951838,1.896993396667626,0.5670160035349452,0.5565651176133725
65,64,0.0734713690596616,0.04602448658321197,1.8452960621066392,0.5670160035349452,0.5739866744651086
65,67,0.1414445462939965,0.09584788020121465,3.842904701974125,0.5670160035349452,0.5430268857482679
65,63,0.14790363729103695,0.09077896709390655,3.63967276848661,0.5670160035349452,0.5772111491168354
66,67,0.06982825244084709,0.048903519827655,1.960727414046645,0.5565651176133725,0.5430268857482679
66,65,0.07184549397511304,0.04731389662951838,1.896993396667626,0.5565651176133725,0.5670160035349452
