sample_i,sample_j,signature_distance,high_mode_distance,high_distance_over_delta_h,sample_i_high_norm,sample_j_high_norm
4,2660,0.035740730484547324,0.015406999810389416,1.387612659051328,0.22152064521609122,0.22320150678415396
4,27424,0.03579903193963687,0.018588120123892958,1.6741163827682737,0.22152064521609122,0.22099925739203385
4,28754,0.03598358366443408,0.01491333840721303,1.3431516464750397,0.22152064521609122,0.22366264221930712
4,36717,0.03612395653136981,0.019097850826523533,1.720024657213786,0.22152064521609122,0.22123772383465534
4,3985,0.0362034674588425,0.020414016949715667,1.8385635548857626,0.22152064521609122,0.22104653834198398
4,1330,0.036380741870598705,0.02032662283609149,1.8306925105627982,0.22152064521609122,0.221101792379791
4,31406,0.03847033209978522,0.02165939271147516,1.9507268049383688,0.22152064521609122,0.2211519902948118
4,34061,0.03850774664247853,0.021800150732630058,1.9634040045503167,0.22152064521609122,0.22108489367975082
4,23444,0.040492417676226806,0.020361404542264875,1.8338250825355096,0.22152064521609122,0.22324060003446541
4,22116,0.04072418265605853,0.021636948049150184,1.9487053537828187,0.22152064521609122,0.2222863948662785
4,6640,0.04188801417321493,0.02329601867258634,2.0981275273190176,0.22152064521609122,0.22100652951984612
4,7968,0.042294689186734395,0.02272074321441958,2.0463160443555757,0.22152064521609122,0.22103188810919272
4,31409,0.04272647662048077,0.017467290028260564,1.573170186332518,0.22152064521609122,0.22387760849835814
4,28751,0.043991813868688286,0.02422618819897381,2.1819021119729785,0.22152064521609122,0.2212346190500363
4,38044,0.0440654151394315,0.023740536238173855,2.1381624600619893,0.22152064521609122,0.2210037057427146
4,36716,0.04408500665302342,0.024585707878704115,2.214281813726168,0.22152064521609122,0.22103331857025746
5,3987,0.021358348109102136,0.011190297912427717,1.0078405421521115,0.2229989137202871,0.22243064962148043
5,34063,0.02323543045171709,0.012114570742119012,1.0910840480053394,0.2229989137202871,0.22229636762575636
5,2659,0.024981734450141107,0.011626216843650701,1.0471010493715147,0.2229989137202871,0.22164656418790324
5,4,0.02672767050359442,0.01136345887402412,1.0234360731004952,0.2229989137202871,0.22152064521609122
5,32735,0.027284246414106633,0.012804369458636932,1.1532099286451363,0.2229989137202871,0.22154895002929206
5,30080,0.02855514368795401,0.012289551387120871,1.1068434665217086,0.2229989137202871,0.22143089730837529
5,24772,0.029841998429702504,0.014592419759782226,1.3142484996469124,0.2229989137202871,0.22429747945393702
