sample_idx,abs_mean_P,mean_abs_P,chi_P,mean_P,mean_plaquette
86,0.482310694178,0.540477483338,0.129873122932,-0.482310694178,0.854209155611
87,0.566859357841,0.585852550235,0.078430485067,-0.566859357841,0.859836623489
88,0.399253217129,0.480304402963,0.13815973039,-0.399253217129,0.855018606977
89,0.483383153534,0.530904249046,0.119608218602,-0.483383153534,0.850538458459
90,0.709909941089,0.712483164221,0.045844870514,-0.709909941089,0.858993306148
91,0.472686533936,0.532910512375,0.128442050144,-0.472686533936,0.861891888964
92,0.221036327291,0.402016780041,0.172722203775,-0.221036327291,0.853200744851
93,0.451539910991,0.50883663716,0.123023334863,0.451539910991,0.851966607469
94,0.463627773044,0.531400543241,0.145091486556,0.463627773044,0.855372292653
95,0.438689582749,0.508927945012,0.130287006218,0.438689582749,0.857113117264
