sample_idx,abs_mean_P,mean_abs_P,chi_P,mean_P,mean_plaquette
81,0.446909469282,0.496280736925,0.120250869697,0.446909469282,0.86041001602
82,0.519632019783,0.569336975928,0.137292409955,0.519632019783,0.865343538955
83,0.604515122282,0.621114773626,0.081133483877,0.604515122282,0.859133274391
84,0.486336498311,0.551563398939,0.138233316822,0.486336498311,0.860190216879
85,0.218824812275,0.393974422835,0.168538294883,0.218824812275,0.860220682975
86,0.533948045304,0.595275023849,0.133931098931,0.533948045304,0.853103054212
87,0.610248683242,0.631616398621,0.102422439536,0.610248683242,0.857426518616
88,0.469576116705,0.502342037492,0.102863006284,0.469576116705,0.853938154505
89,0.602694952727,0.62229205908,0.088308234638,0.602694952727,0.861622871467
90,0.522951157051,0.54024808526,0.095289542796,0.522951157051,0.86333903236
91,0.510569450012,0.559745428483,0.1215913457,0.510569450012,0.849500556517
92,0.52225165934,0.536045183717,0.09236866853,0.52225165934,0.857450635228
93,0.56478003303,0.593390904342,0.106107436353,0.56478003303,0.863909159067
94,0.636313411982,0.648952603173,0.069592833174,0.636313411982,0.85832405329
95,0.518356709144,0.562187017523,0.12180632375,0.518356709144,0.861367651928
